,figi,interval,o,c,h,l,v,time
2785,BBG0056JW5G6,15min,113.71,114.0,114.46,113.71,32,2021-08-19T09:15:00+00:00
2786,BBG0056JW5G6,15min,114.01,114.77,114.84,114.01,28,2021-08-19T09:30:00+00:00
2787,BBG0056JW5G6,15min,114.91,114.92,114.92,112.55,78,2021-08-19T09:45:00+00:00
2788,BBG0056JW5G6,15min,115.94,115.8,115.94,115.8,2,2021-08-19T10:00:00+00:00
2789,BBG0056JW5G6,15min,115.93,115.11,115.93,114.94,67,2021-08-19T10:15:00+00:00
2790,BBG0056JW5G6,15min,115.06,115.65,115.65,115.06,2,2021-08-19T10:30:00+00:00
2791,BBG0056JW5G6,15min,114.96,115.0,115.0,114.96,4,2021-08-19T10:45:00+00:00
2792,BBG0056JW5G6,15min,114.96,115.16,115.91,114.96,9,2021-08-19T11:00:00+00:00
2793,BBG0056JW5G6,15min,115.68,115.68,115.68,115.68,2,2021-08-19T11:15:00+00:00
2794,BBG0056JW5G6,15min,115.35,116.24,116.28,115.26,752,2021-08-19T11:30:00+00:00
2795,BBG0056JW5G6,15min,116.2,115.65,116.24,115.65,962,2021-08-19T11:45:00+00:00
2796,BBG0056JW5G6,15min,115.6,115.43,115.74,115.35,355,2021-08-19T12:00:00+00:00
2797,BBG0056JW5G6,15min,115.43,116.0,116.0,115.3,348,2021-08-19T12:15:00+00:00
2798,BBG0056JW5G6,15min,115.68,115.83,116.08,115.65,561,2021-08-19T12:30:00+00:00
2799,BBG0056JW5G6,15min,115.8,115.85,116.0,115.8,408,2021-08-19T12:45:00+00:00
2800,BBG0056JW5G6,15min,115.87,116.22,116.25,115.87,372,2021-08-19T13:00:00+00:00
2801,BBG0056JW5G6,15min,116.1,116.03,116.1,115.54,1827,2021-08-19T13:15:00+00:00
2802,BBG0056JW5G6,15min,115.77,115.3,117.92,114.66,28925,2021-08-19T13:30:00+00:00
2803,BBG0056JW5G6,15min,115.33,116.23,116.64,115.17,12279,2021-08-19T13:45:00+00:00
2804,BBG0056JW5G6,15min,116.29,118.13,118.68,116.29,14434,2021-08-19T14:00:00+00:00
2805,BBG0056JW5G6,15min,118.23,118.56,118.73,117.78,11880,2021-08-19T14:15:00+00:00
2806,BBG0056JW5G6,15min,118.54,117.2,118.68,117.04,11641,2021-08-19T14:30:00+00:00
2807,BBG0056JW5G6,15min,117.13,117.75,117.89,116.58,9948,2021-08-19T14:45:00+00:00
2808,BBG0056JW5G6,15min,117.73,118.45,118.9,117.73,25888,2021-08-19T15:00:00+00:00
2809,BBG0056JW5G6,15min,118.31,118.39,119.22,118.31,10139,2021-08-19T15:15:00+00:00
2810,BBG0056JW5G6,15min,118.36,118.5,118.6,118.02,15182,2021-08-19T15:30:00+00:00
2811,BBG0056JW5G6,15min,118.53,118.98,119.05,118.53,6753,2021-08-19T15:45:00+00:00
2812,BBG0056JW5G6,15min,119.0,118.36,119.22,118.3,11047,2021-08-19T16:00:00+00:00
2813,BBG0056JW5G6,15min,118.32,118.01,118.44,117.75,9345,2021-08-19T16:15:00+00:00
2814,BBG0056JW5G6,15min,117.87,117.25,117.94,117.25,6169,2021-08-19T16:30:00+00:00
2815,BBG0056JW5G6,15min,117.21,118.16,118.16,117.21,11702,2021-08-19T16:45:00+00:00
2816,BBG0056JW5G6,15min,118.1,117.59,118.25,117.44,7850,2021-08-19T17:00:00+00:00
2817,BBG0056JW5G6,15min,117.62,117.19,117.69,117.19,5953,2021-08-19T17:15:00+00:00
2818,BBG0056JW5G6,15min,117.22,117.53,117.54,117.04,6708,2021-08-19T17:30:00+00:00
2819,BBG0056JW5G6,15min,117.5,116.79,117.58,116.79,5598,2021-08-19T17:45:00+00:00
2820,BBG0056JW5G6,15min,116.82,116.9,117.12,116.62,6742,2021-08-19T18:00:00+00:00
2821,BBG0056JW5G6,15min,116.83,116.08,117.07,116.04,10634,2021-08-19T18:15:00+00:00
2822,BBG0056JW5G6,15min,116.09,116.54,116.88,115.85,9530,2021-08-19T18:30:00+00:00
2823,BBG0056JW5G6,15min,116.48,116.78,116.88,115.91,9923,2021-08-19T18:45:00+00:00
2824,BBG0056JW5G6,15min,116.86,116.95,117.42,116.79,9306,2021-08-19T19:00:00+00:00
2825,BBG0056JW5G6,15min,117.02,117.09,117.13,116.77,7825,2021-08-19T19:15:00+00:00
2826,BBG0056JW5G6,15min,117.06,116.61,117.29,116.38,11157,2021-08-19T19:30:00+00:00
2827,BBG0056JW5G6,15min,116.59,116.32,116.59,115.97,29837,2021-08-19T19:45:00+00:00
2828,BBG0056JW5G6,15min,116.41,117.97,117.97,116.32,200,2021-08-19T20:00:00+00:00
2829,BBG0056JW5G6,15min,117.2,116.5,117.98,116.41,63,2021-08-19T20:15:00+00:00
2830,BBG0056JW5G6,15min,116.31,116.62,117.0,116.31,26,2021-08-19T20:30:00+00:00
2831,BBG0056JW5G6,15min,116.62,116.08,116.62,116.02,73,2021-08-19T20:45:00+00:00
2832,BBG0056JW5G6,15min,117.24,116.44,117.24,116.44,17,2021-08-19T21:15:00+00:00
2833,BBG0056JW5G6,15min,116.5,116.52,116.52,116.5,10,2021-08-19T21:30:00+00:00
2834,BBG0056JW5G6,15min,116.7,116.7,116.7,116.7,1,2021-08-19T21:45:00+00:00
2835,BBG0056JW5G6,15min,116.99,116.41,116.99,116.41,11,2021-08-19T22:00:00+00:00
2836,BBG0056JW5G6,15min,116.22,116.22,116.22,116.22,10,2021-08-19T22:15:00+00:00
2837,BBG0056JW5G6,15min,116.39,116.39,116.39,116.39,2,2021-08-19T22:30:00+00:00
2838,BBG0056JW5G6,15min,118.5,116.37,118.5,116.37,10,2021-08-20T07:00:00+00:00
2839,BBG0056JW5G6,15min,116.39,118.44,118.44,116.3,10,2021-08-20T07:15:00+00:00
2840,BBG0056JW5G6,15min,118.39,118.31,118.39,116.72,5,2021-08-20T07:30:00+00:00
2841,BBG0056JW5G6,15min,118.32,118.35,118.35,118.32,4,2021-08-20T07:45:00+00:00
2842,BBG0056JW5G6,15min,117.05,118.37,118.37,117.04,12,2021-08-20T08:00:00+00:00
2843,BBG0056JW5G6,15min,118.37,116.92,118.43,116.9,17,2021-08-20T08:15:00+00:00
2844,BBG0056JW5G6,15min,118.42,118.01,118.42,116.5,5,2021-08-20T08:30:00+00:00
2845,BBG0056JW5G6,15min,116.09,118.0,118.28,116.09,42,2021-08-20T08:45:00+00:00
2846,BBG0056JW5G6,15min,116.34,116.29,116.34,116.09,7,2021-08-20T09:00:00+00:00
2847,BBG0056JW5G6,15min,116.27,116.02,116.28,116.02,7,2021-08-20T09:15:00+00:00
2848,BBG0056JW5G6,15min,116.1,116.02,116.28,116.02,15,2021-08-20T09:30:00+00:00
2849,BBG0056JW5G6,15min,116.29,116.02,116.29,116.02,41,2021-08-20T09:45:00+00:00
2850,BBG0056JW5G6,15min,116.29,116.29,116.29,116.29,1,2021-08-20T10:00:00+00:00
2851,BBG0056JW5G6,15min,116.0,116.0,116.0,116.0,3,2021-08-20T10:15:00+00:00
2852,BBG0056JW5G6,15min,116.29,116.29,116.29,115.73,15,2021-08-20T10:30:00+00:00
2853,BBG0056JW5G6,15min,116.29,116.29,116.29,116.29,1,2021-08-20T10:45:00+00:00
2854,BBG0056JW5G6,15min,115.52,115.99,116.16,115.0,42,2021-08-20T11:00:00+00:00
2855,BBG0056JW5G6,15min,115.84,115.65,115.84,115.01,8,2021-08-20T11:15:00+00:00
2856,BBG0056JW5G6,15min,115.85,116.0,116.0,115.85,263,2021-08-20T11:30:00+00:00
2857,BBG0056JW5G6,15min,116.0,115.7,116.0,115.7,39,2021-08-20T11:45:00+00:00
2858,BBG0056JW5G6,15min,116.09,115.7,116.09,115.7,44,2021-08-20T12:00:00+00:00
2859,BBG0056JW5G6,15min,115.8,116.0,116.2,115.8,573,2021-08-20T12:15:00+00:00
2860,BBG0056JW5G6,15min,116.2,116.96,116.96,116.2,111,2021-08-20T12:30:00+00:00
2861,BBG0056JW5G6,15min,116.8,116.6,116.81,116.49,138,2021-08-20T12:45:00+00:00
2862,BBG0056JW5G6,15min,116.87,116.95,117.04,116.87,655,2021-08-20T13:00:00+00:00
2863,BBG0056JW5G6,15min,116.9,116.6,117.0,116.6,334,2021-08-20T13:15:00+00:00
2864,BBG0056JW5G6,15min,116.5,118.77,118.9,116.47,15213,2021-08-20T13:30:00+00:00
2865,BBG0056JW5G6,15min,118.79,119.25,119.35,118.22,10495,2021-08-20T13:45:00+00:00
2866,BBG0056JW5G6,15min,119.25,120.38,121.99,119.25,63412,2021-08-20T14:00:00+00:00
2867,BBG0056JW5G6,15min,120.31,121.06,121.69,120.25,32868,2021-08-20T14:15:00+00:00
2868,BBG0056JW5G6,15min,120.96,121.88,122.0,120.96,26509,2021-08-20T14:30:00+00:00
2869,BBG0056JW5G6,15min,121.94,122.06,122.73,121.83,16707,2021-08-20T14:45:00+00:00
2870,BBG0056JW5G6,15min,122.0,121.2,122.0,120.8,8425,2021-08-20T15:00:00+00:00
2871,BBG0056JW5G6,15min,121.24,120.82,121.24,120.32,7472,2021-08-20T15:15:00+00:00
2872,BBG0056JW5G6,15min,120.79,120.13,120.97,119.83,4936,2021-08-20T15:30:00+00:00
2873,BBG0056JW5G6,15min,120.12,119.99,120.21,119.36,8940,2021-08-20T15:45:00+00:00
2874,BBG0056JW5G6,15min,120.0,120.46,120.65,119.74,7021,2021-08-20T16:00:00+00:00
2875,BBG0056JW5G6,15min,120.48,121.01,121.12,120.44,3596,2021-08-20T16:15:00+00:00
2876,BBG0056JW5G6,15min,121.02,121.42,121.62,120.96,7807,2021-08-20T16:30:00+00:00
2877,BBG0056JW5G6,15min,121.37,121.26,121.63,121.12,3775,2021-08-20T16:45:00+00:00
2878,BBG0056JW5G6,15min,121.3,121.45,121.46,121.14,1515,2021-08-20T17:00:00+00:00
2879,BBG0056JW5G6,15min,121.31,121.4,121.4,121.23,2238,2021-08-20T17:15:00+00:00
2880,BBG0056JW5G6,15min,121.42,121.22,121.49,120.63,9895,2021-08-20T17:30:00+00:00
2881,BBG0056JW5G6,15min,121.2,121.41,121.54,121.18,4488,2021-08-20T17:45:00+00:00
2882,BBG0056JW5G6,15min,121.45,121.73,121.79,121.31,4524,2021-08-20T18:00:00+00:00
2883,BBG0056JW5G6,15min,121.73,122.15,122.15,121.6,6870,2021-08-20T18:15:00+00:00
2884,BBG0056JW5G6,15min,122.14,121.67,122.52,121.54,19163,2021-08-20T18:30:00+00:00
2885,BBG0056JW5G6,15min,121.73,122.7,122.87,121.56,13859,2021-08-20T18:45:00+00:00
2886,BBG0056JW5G6,15min,122.67,122.14,122.85,121.98,7751,2021-08-20T19:00:00+00:00
2887,BBG0056JW5G6,15min,122.13,121.7,122.21,121.55,8062,2021-08-20T19:15:00+00:00
2888,BBG0056JW5G6,15min,121.74,122.48,122.49,121.67,13700,2021-08-20T19:30:00+00:00
2889,BBG0056JW5G6,15min,122.5,122.84,122.98,122.5,47079,2021-08-20T19:45:00+00:00
2890,BBG0056JW5G6,15min,122.84,122.65,122.89,122.61,1961,2021-08-20T20:00:00+00:00
2891,BBG0056JW5G6,15min,122.61,122.73,122.83,122.61,235,2021-08-20T20:15:00+00:00
2892,BBG0056JW5G6,15min,122.71,122.71,122.84,122.7,930,2021-08-20T20:30:00+00:00
2893,BBG0056JW5G6,15min,122.79,122.84,122.84,122.7,343,2021-08-20T20:45:00+00:00
2894,BBG0056JW5G6,15min,122.84,122.84,122.84,122.84,65,2021-08-20T21:00:00+00:00
2895,BBG0056JW5G6,15min,122.8,122.76,122.8,122.76,16,2021-08-20T21:15:00+00:00
2896,BBG0056JW5G6,15min,122.8,122.84,122.84,122.8,20,2021-08-20T21:30:00+00:00
2897,BBG0056JW5G6,15min,122.76,122.76,122.76,122.76,1,2021-08-20T21:45:00+00:00
2898,BBG0056JW5G6,15min,122.75,122.75,122.75,122.75,1,2021-08-20T22:15:00+00:00
2899,BBG0056JW5G6,15min,122.71,122.7,122.71,122.7,456,2021-08-20T22:30:00+00:00
2900,BBG0056JW5G6,15min,124.9,122.67,124.9,120.43,26,2021-08-23T07:00:00+00:00
2901,BBG0056JW5G6,15min,122.64,122.88,122.88,121.92,6,2021-08-23T07:15:00+00:00
2902,BBG0056JW5G6,15min,122.88,124.9,124.9,122.88,14,2021-08-23T07:30:00+00:00
2903,BBG0056JW5G6,15min,127.5,124.62,127.5,123.26,14,2021-08-23T07:45:00+00:00
2904,BBG0056JW5G6,15min,123.26,125.0,125.0,123.26,13,2021-08-23T08:00:00+00:00
2905,BBG0056JW5G6,15min,124.99,124.42,124.99,123.78,11,2021-08-23T08:15:00+00:00
2906,BBG0056JW5G6,15min,124.46,124.99,124.99,124.15,26,2021-08-23T08:30:00+00:00
2907,BBG0056JW5G6,15min,124.95,124.57,125.0,123.73,108,2021-08-23T08:45:00+00:00
2908,BBG0056JW5G6,15min,124.01,124.0,124.97,123.8,54,2021-08-23T09:00:00+00:00
2909,BBG0056JW5G6,15min,124.74,124.5,124.99,124.16,56,2021-08-23T09:15:00+00:00
2910,BBG0056JW5G6,15min,124.05,124.49,124.49,123.86,33,2021-08-23T09:30:00+00:00
2911,BBG0056JW5G6,15min,124.03,124.42,124.49,124.03,15,2021-08-23T09:45:00+00:00
2912,BBG0056JW5G6,15min,124.41,124.47,124.48,124.05,13,2021-08-23T10:00:00+00:00
2913,BBG0056JW5G6,15min,124.06,124.09,124.1,124.0,7,2021-08-23T10:15:00+00:00
2914,BBG0056JW5G6,15min,124.09,124.47,124.47,124.08,21,2021-08-23T10:30:00+00:00
2915,BBG0056JW5G6,15min,124.46,124.43,124.46,124.43,8,2021-08-23T10:45:00+00:00
2916,BBG0056JW5G6,15min,124.44,124.43,124.46,124.09,24,2021-08-23T11:00:00+00:00
2917,BBG0056JW5G6,15min,124.4,124.2,124.99,123.98,51,2021-08-23T11:15:00+00:00
2918,BBG0056JW5G6,15min,124.66,124.5,124.72,124.3,532,2021-08-23T11:30:00+00:00
2919,BBG0056JW5G6,15min,124.5,124.36,124.55,124.35,232,2021-08-23T11:45:00+00:00
2920,BBG0056JW5G6,15min,124.36,123.8,124.36,123.8,1040,2021-08-23T12:00:00+00:00
2921,BBG0056JW5G6,15min,124.17,124.26,124.26,124.0,157,2021-08-23T12:15:00+00:00
2922,BBG0056JW5G6,15min,124.2,124.15,124.22,123.9,312,2021-08-23T12:30:00+00:00
2923,BBG0056JW5G6,15min,123.9,123.9,124.0,123.77,483,2021-08-23T12:45:00+00:00
2924,BBG0056JW5G6,15min,123.9,123.82,124.08,123.75,576,2021-08-23T13:00:00+00:00
2925,BBG0056JW5G6,15min,124.0,123.06,124.0,123.0,1739,2021-08-23T13:15:00+00:00
2926,BBG0056JW5G6,15min,123.45,123.58,124.3,122.39,18940,2021-08-23T13:30:00+00:00
2927,BBG0056JW5G6,15min,123.65,122.92,124.95,122.92,30507,2021-08-23T13:45:00+00:00
2928,BBG0056JW5G6,15min,122.97,124.27,124.4,122.45,20876,2021-08-23T14:00:00+00:00
2929,BBG0056JW5G6,15min,124.37,124.5,124.96,123.81,22448,2021-08-23T14:15:00+00:00
2930,BBG0056JW5G6,15min,124.53,123.84,124.85,123.35,17832,2021-08-23T14:30:00+00:00
2931,BBG0056JW5G6,15min,123.88,124.14,124.9,123.88,6790,2021-08-23T14:45:00+00:00
2932,BBG0056JW5G6,15min,124.21,123.48,124.21,123.23,4756,2021-08-23T15:00:00+00:00
2933,BBG0056JW5G6,15min,123.48,123.64,123.76,123.14,3672,2021-08-23T15:15:00+00:00
2934,BBG0056JW5G6,15min,123.69,123.44,123.75,123.21,10395,2021-08-23T15:30:00+00:00
2935,BBG0056JW5G6,15min,123.4,124.1,124.13,123.25,3982,2021-08-23T15:45:00+00:00
2936,BBG0056JW5G6,15min,124.1,124.14,124.44,123.86,3811,2021-08-23T16:00:00+00:00
2937,BBG0056JW5G6,15min,124.13,123.97,124.14,123.57,3725,2021-08-23T16:15:00+00:00
2938,BBG0056JW5G6,15min,123.93,124.42,124.46,123.93,4866,2021-08-23T16:30:00+00:00
2939,BBG0056JW5G6,15min,124.42,124.72,124.85,124.42,7426,2021-08-23T16:45:00+00:00
2940,BBG0056JW5G6,15min,124.74,124.87,124.95,124.65,6196,2021-08-23T17:00:00+00:00
2941,BBG0056JW5G6,15min,124.9,125.12,125.75,124.9,18984,2021-08-23T17:15:00+00:00
2942,BBG0056JW5G6,15min,125.16,125.33,125.38,124.96,5338,2021-08-23T17:30:00+00:00
2943,BBG0056JW5G6,15min,125.28,125.03,125.28,124.7,8426,2021-08-23T17:45:00+00:00
2944,BBG0056JW5G6,15min,125.1,125.03,125.22,124.97,5168,2021-08-23T18:00:00+00:00
2945,BBG0056JW5G6,15min,125.07,125.34,125.53,125.07,9372,2021-08-23T18:15:00+00:00
2946,BBG0056JW5G6,15min,125.38,125.38,125.48,125.13,8748,2021-08-23T18:30:00+00:00
2947,BBG0056JW5G6,15min,125.3,125.25,125.5,125.18,5147,2021-08-23T18:45:00+00:00
2948,BBG0056JW5G6,15min,125.3,125.09,125.42,125.09,6204,2021-08-23T19:00:00+00:00
2949,BBG0056JW5G6,15min,125.1,125.24,125.28,124.86,6941,2021-08-23T19:15:00+00:00
2950,BBG0056JW5G6,15min,125.22,125.21,125.43,125.19,7514,2021-08-23T19:30:00+00:00
2951,BBG0056JW5G6,15min,125.2,125.3,125.31,125.02,21489,2021-08-23T19:45:00+00:00
2952,BBG0056JW5G6,15min,125.29,125.18,125.29,125.1,478,2021-08-23T20:00:00+00:00
2953,BBG0056JW5G6,15min,125.19,125.13,125.3,125.11,5249,2021-08-23T20:15:00+00:00
2954,BBG0056JW5G6,15min,125.15,125.3,125.4,125.13,150,2021-08-23T20:30:00+00:00
2955,BBG0056JW5G6,15min,125.11,125.07,125.25,125.01,50,2021-08-23T20:45:00+00:00
2956,BBG0056JW5G6,15min,125.25,125.25,125.25,125.25,1,2021-08-23T21:00:00+00:00
2957,BBG0056JW5G6,15min,125.1,125.1,125.29,125.1,128,2021-08-23T21:15:00+00:00
2958,BBG0056JW5G6,15min,125.1,125.27,125.27,125.1,14,2021-08-23T21:30:00+00:00
2959,BBG0056JW5G6,15min,125.1,125.07,125.1,125.07,27,2021-08-23T21:45:00+00:00
2960,BBG0056JW5G6,15min,125.1,125.27,125.27,125.1,66,2021-08-23T22:00:00+00:00
2961,BBG0056JW5G6,15min,125.2,125.29,125.29,125.2,565,2021-08-23T22:30:00+00:00
2962,BBG0056JW5G6,15min,125.34,124.23,125.34,123.42,27,2021-08-24T07:00:00+00:00
2963,BBG0056JW5G6,15min,124.23,125.2,125.33,124.23,32,2021-08-24T07:15:00+00:00
2964,BBG0056JW5G6,15min,125.23,125.3,125.3,125.01,3,2021-08-24T07:30:00+00:00
2965,BBG0056JW5G6,15min,125.01,125.29,125.29,125.0,25,2021-08-24T07:45:00+00:00
2966,BBG0056JW5G6,15min,125.29,125.18,125.29,125.18,6,2021-08-24T08:00:00+00:00
2967,BBG0056JW5G6,15min,125.99,126.58,126.61,125.45,31,2021-08-24T08:15:00+00:00
2968,BBG0056JW5G6,15min,126.46,125.78,126.46,125.78,10,2021-08-24T08:30:00+00:00
2969,BBG0056JW5G6,15min,125.9,126.41,126.41,125.13,16,2021-08-24T08:45:00+00:00
2970,BBG0056JW5G6,15min,125.63,126.41,126.41,125.63,3,2021-08-24T09:00:00+00:00
2971,BBG0056JW5G6,15min,126.42,126.32,126.42,125.58,38,2021-08-24T09:15:00+00:00
2972,BBG0056JW5G6,15min,126.2,125.96,126.29,125.42,4,2021-08-24T09:30:00+00:00
2973,BBG0056JW5G6,15min,125.9,125.81,125.9,125.4,12,2021-08-24T09:45:00+00:00
2974,BBG0056JW5G6,15min,125.79,125.87,125.92,125.79,76,2021-08-24T10:00:00+00:00
2975,BBG0056JW5G6,15min,125.55,125.55,125.55,125.55,1,2021-08-24T10:15:00+00:00
2976,BBG0056JW5G6,15min,125.95,125.63,125.96,125.48,11,2021-08-24T10:30:00+00:00
2977,BBG0056JW5G6,15min,125.42,125.43,126.0,125.41,15,2021-08-24T10:45:00+00:00
2978,BBG0056JW5G6,15min,125.43,125.99,125.99,123.98,91,2021-08-24T11:00:00+00:00
2979,BBG0056JW5G6,15min,125.53,125.53,125.53,125.53,5,2021-08-24T11:15:00+00:00
2980,BBG0056JW5G6,15min,124.65,125.18,125.18,124.65,161,2021-08-24T11:30:00+00:00
2981,BBG0056JW5G6,15min,124.99,125.07,125.23,124.99,93,2021-08-24T11:45:00+00:00
2982,BBG0056JW5G6,15min,125.07,124.98,125.27,124.66,110,2021-08-24T12:00:00+00:00
2983,BBG0056JW5G6,15min,125.2,125.01,125.2,124.62,116,2021-08-24T12:15:00+00:00
2984,BBG0056JW5G6,15min,125.0,124.93,125.01,124.51,247,2021-08-24T12:30:00+00:00
2985,BBG0056JW5G6,15min,124.83,124.87,124.87,124.57,88,2021-08-24T12:45:00+00:00
2986,BBG0056JW5G6,15min,124.85,124.98,125.0,124.8,527,2021-08-24T13:00:00+00:00
2987,BBG0056JW5G6,15min,125.0,124.8,125.08,124.8,256,2021-08-24T13:15:00+00:00
2988,BBG0056JW5G6,15min,124.92,125.61,126.41,124.71,19213,2021-08-24T13:30:00+00:00
2989,BBG0056JW5G6,15min,125.73,126.27,127.1,125.6,17584,2021-08-24T13:45:00+00:00
2990,BBG0056JW5G6,15min,126.24,125.86,126.3,125.5,16169,2021-08-24T14:00:00+00:00
2991,BBG0056JW5G6,15min,125.86,125.18,125.99,124.87,6948,2021-08-24T14:15:00+00:00
2992,BBG0056JW5G6,15min,125.07,125.67,125.79,125.07,7728,2021-08-24T14:30:00+00:00
2993,BBG0056JW5G6,15min,125.69,125.41,125.74,124.64,2744,2021-08-24T14:45:00+00:00
2994,BBG0056JW5G6,15min,125.25,125.74,125.87,125.25,4759,2021-08-24T15:00:00+00:00
2995,BBG0056JW5G6,15min,125.83,124.99,125.85,124.9,5468,2021-08-24T15:15:00+00:00
2996,BBG0056JW5G6,15min,124.92,125.33,125.52,124.75,7998,2021-08-24T15:30:00+00:00
2997,BBG0056JW5G6,15min,125.33,125.56,125.59,125.0,5548,2021-08-24T15:45:00+00:00
2998,BBG0056JW5G6,15min,125.54,125.99,125.99,125.51,6159,2021-08-24T16:00:00+00:00
2999,BBG0056JW5G6,15min,125.94,126.08,126.12,125.69,5315,2021-08-24T16:15:00+00:00
3000,BBG0056JW5G6,15min,126.01,126.18,126.25,125.96,3537,2021-08-24T16:30:00+00:00
3001,BBG0056JW5G6,15min,126.14,126.03,126.14,125.77,3817,2021-08-24T16:45:00+00:00
3002,BBG0056JW5G6,15min,126.03,125.7,126.07,125.63,9886,2021-08-24T17:00:00+00:00
3003,BBG0056JW5G6,15min,125.7,125.42,125.7,125.33,3423,2021-08-24T17:15:00+00:00
3004,BBG0056JW5G6,15min,125.47,125.28,125.57,125.28,4127,2021-08-24T17:30:00+00:00
3005,BBG0056JW5G6,15min,125.27,125.19,125.34,125.03,3280,2021-08-24T17:45:00+00:00
3006,BBG0056JW5G6,15min,125.15,125.11,125.41,125.08,2896,2021-08-24T18:00:00+00:00
3007,BBG0056JW5G6,15min,125.12,125.09,125.31,125.03,4502,2021-08-24T18:15:00+00:00
3008,BBG0056JW5G6,15min,125.11,124.58,125.15,124.53,5397,2021-08-24T18:30:00+00:00
3009,BBG0056JW5G6,15min,124.58,124.62,124.72,124.24,5198,2021-08-24T18:45:00+00:00
3010,BBG0056JW5G6,15min,124.65,125.09,125.14,124.57,3837,2021-08-24T19:00:00+00:00
3011,BBG0056JW5G6,15min,125.1,125.07,125.31,124.81,5307,2021-08-24T19:15:00+00:00
3012,BBG0056JW5G6,15min,125.11,124.98,125.25,124.82,8960,2021-08-24T19:30:00+00:00
3013,BBG0056JW5G6,15min,124.97,125.08,125.23,124.84,15053,2021-08-24T19:45:00+00:00
3014,BBG0056JW5G6,15min,125.0,124.85,125.39,124.3,235,2021-08-24T20:00:00+00:00
3015,BBG0056JW5G6,15min,125.13,125.13,125.13,125.13,1,2021-08-24T20:15:00+00:00
3016,BBG0056JW5G6,15min,125.1,125.1,125.11,124.34,11,2021-08-24T20:30:00+00:00
3017,BBG0056JW5G6,15min,125.1,125.1,125.1,125.1,2,2021-08-24T20:45:00+00:00
3018,BBG0056JW5G6,15min,124.9,125.0,125.1,124.48,6,2021-08-24T21:00:00+00:00
3019,BBG0056JW5G6,15min,125.01,125.01,125.01,125.01,2,2021-08-24T21:15:00+00:00
3020,BBG0056JW5G6,15min,125.1,125.1,125.1,125.1,2,2021-08-24T21:30:00+00:00
3021,BBG0056JW5G6,15min,124.73,124.75,124.75,124.73,22,2021-08-24T22:00:00+00:00
3022,BBG0056JW5G6,15min,124.73,125.11,125.11,124.73,54,2021-08-24T22:15:00+00:00
3023,BBG0056JW5G6,15min,125.15,123.25,125.15,122.03,65,2021-08-25T07:00:00+00:00
3024,BBG0056JW5G6,15min,124.32,124.7,124.7,123.52,22,2021-08-25T07:15:00+00:00
3025,BBG0056JW5G6,15min,124.7,124.7,124.7,124.7,5,2021-08-25T07:30:00+00:00
3026,BBG0056JW5G6,15min,124.98,124.98,124.98,124.98,2,2021-08-25T07:45:00+00:00
3027,BBG0056JW5G6,15min,124.98,125.07,125.08,124.9,19,2021-08-25T08:00:00+00:00
3028,BBG0056JW5G6,15min,125.05,125.12,125.12,125.05,9,2021-08-25T08:15:00+00:00
3029,BBG0056JW5G6,15min,125.0,125.5,125.5,125.0,11,2021-08-25T08:30:00+00:00
3030,BBG0056JW5G6,15min,126.0,126.0,126.0,126.0,2,2021-08-25T08:45:00+00:00
3031,BBG0056JW5G6,15min,126.0,124.71,126.0,124.71,10,2021-08-25T09:00:00+00:00
3032,BBG0056JW5G6,15min,125.01,125.54,125.54,125.01,3,2021-08-25T09:15:00+00:00
3033,BBG0056JW5G6,15min,125.46,125.46,125.46,125.46,3,2021-08-25T09:30:00+00:00
3034,BBG0056JW5G6,15min,125.44,125.99,125.99,124.71,7,2021-08-25T09:45:00+00:00
3035,BBG0056JW5G6,15min,125.42,125.41,125.95,125.3,15,2021-08-25T10:00:00+00:00
3036,BBG0056JW5G6,15min,125.52,125.52,125.52,124.54,4,2021-08-25T10:15:00+00:00
3037,BBG0056JW5G6,15min,125.0,125.52,125.52,124.9,17,2021-08-25T10:30:00+00:00
3038,BBG0056JW5G6,15min,125.01,125.01,125.01,125.01,5,2021-08-25T10:45:00+00:00
3039,BBG0056JW5G6,15min,125.04,125.48,125.48,125.04,3,2021-08-25T11:00:00+00:00
3040,BBG0056JW5G6,15min,125.49,125.33,125.69,125.33,5,2021-08-25T11:15:00+00:00
3041,BBG0056JW5G6,15min,125.3,125.1,125.3,125.0,107,2021-08-25T11:30:00+00:00
3042,BBG0056JW5G6,15min,125.1,124.85,125.11,124.85,173,2021-08-25T11:45:00+00:00
3043,BBG0056JW5G6,15min,124.95,125.0,125.0,124.95,208,2021-08-25T12:00:00+00:00
3044,BBG0056JW5G6,15min,125.0,125.11,125.5,125.0,41,2021-08-25T12:15:00+00:00
3045,BBG0056JW5G6,15min,125.1,125.15,125.49,125.09,48,2021-08-25T12:30:00+00:00
3046,BBG0056JW5G6,15min,125.16,125.11,125.4,125.11,269,2021-08-25T12:45:00+00:00
3047,BBG0056JW5G6,15min,125.15,125.12,125.31,125.11,167,2021-08-25T13:00:00+00:00
3048,BBG0056JW5G6,15min,125.12,125.0,125.33,124.8,788,2021-08-25T13:15:00+00:00
3049,BBG0056JW5G6,15min,125.2,125.79,126.48,124.1,20639,2021-08-25T13:30:00+00:00
3050,BBG0056JW5G6,15min,125.61,125.0,125.98,124.53,13342,2021-08-25T13:45:00+00:00
